"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000100599",615.71152109734,-0.34060795620787,0.136576215265508,-2.49390390226965,0.0126346745674624,0.0552820705091153
"ENSG00000100600",1177.37702665358,0.495505483261846,0.100948748504729,4.90848564842422,9.17823443632438e-07,1.24382479706362e-05
"ENSG00000100605",593.951440667363,0.449383391549233,0.112245838034904,4.00356395761857,6.23953224983887e-05,0.000579504598338128
"ENSG00000100625",572.898953055996,-0.298516839792733,0.110532906961303,-2.70070559075446,0.00691925577589518,0.0341284288448068
"ENSG00000100626",440.101753014702,-0.999597224146989,0.120805678518111,-8.2744224974253,1.29079697654875e-16,6.10435168594631e-15
"ENSG00000100644",6205.29900466384,0.555927798833339,0.106187705509703,5.23533111639315,1.64689351532171e-07,2.59385728663169e-06
"ENSG00000100647",838.937548915557,0.656451823860111,0.131319789504346,4.99887965353755,5.76643772877968e-07,8.16821344317235e-06
"ENSG00000100714",745.358093906986,0.301311785199168,0.0976354882689579,3.08608878330325,0.00202808255647724,0.0122343624675585
"ENSG00000100739",134.535733471037,-1.88083073217895,0.270231164670838,-6.96008076814509,3.40077709831604e-12,1.00122878688657e-10
"ENSG00000100767",208.81360047707,1.01307197985321,0.215081025464646,4.71018760332131,2.47488876625168e-06,3.1227272962411e-05
"ENSG00000100784",87.3238286571985,-2.50719114914714,0.263627167418261,-9.51036713590799,1.89990812370371e-21,1.45053154969888e-19
"ENSG00000100802",122.061117001856,-0.413300804524788,0.184608425918156,-2.2387970780273,0.0251691224955077,0.095453009708284
"ENSG00000100813",4223.16881185316,-0.299539074016885,0.0885561624104374,-3.38247577428424,0.000718356134646594,0.0050382798108456
"ENSG00000100823",1649.02311702299,-0.327160254536242,0.102676301230116,-3.18632684092328,0.00144091713992436,0.00912243324917679
"ENSG00000100842",222.955639601661,-0.633748776393767,0.151098085953936,-4.19428725647109,2.73730918241423e-05,0.000277239105389205
"ENSG00000100906",562.219961153395,0.798735263252199,0.17695125040851,4.51387182293562,6.36546971275926e-06,7.4669943544594e-05
"ENSG00000100911",692.25101333283,-0.407487532225905,0.11151326666437,-3.6541619164682,0.000258023406459341,0.00204995119119738
"ENSG00000100968",3760.04125539062,-0.518026586507765,0.111549177088793,-4.64393014836334,3.41843179256084e-06,4.22740590517236e-05
"ENSG00000100979",6451.59928797973,-0.314719649034509,0.0766293434500157,-4.1070383075877,4.00764783196272e-05,0.000390745663616365
"ENSG00000100983",609.282119671106,-0.328139570342202,0.120681219813037,-2.7190607689462,0.00654675792304923,0.0326305627268329
"ENSG00000100994",3044.43527810071,0.586779090930321,0.0938876819546224,6.24979846891866,4.10982643144196e-10,9.45732473074346e-09
"ENSG00000100997",1252.34451558503,0.251952832564026,0.103720786642161,2.42914502213783,0.0151344772511022,0.0637285046708398
"ENSG00000101004",442.937415823218,-0.586078596595552,0.131014794843241,-4.47337720367226,7.69937813559377e-06,8.87571306763459e-05
"ENSG00000101017",102.662278814769,0.751338131003591,0.211961096963428,3.54469825721476,0.000393062777392286,0.00296309944492371
"ENSG00000101079",851.402719287649,-0.524167667719671,0.103863737256331,-5.04668599037649,4.49539267400767e-07,6.52157690823431e-06
"ENSG00000101098",47.9717101436049,-0.929345516809275,0.343863826686288,-2.70265565809901,0.00687879675088352,0.0339753727679329
"ENSG00000101126",1628.28926980573,-0.238928279673912,0.0891250898015058,-2.68081951116167,0.00734421157446904,0.0359782501763956
"ENSG00000101134",330.731962470622,-0.910402910802605,0.171222787681816,-5.31706628030382,1.05453663282869e-07,1.71796031196269e-06
"ENSG00000101150",3807.09163827478,0.303166327579251,0.0902329550621571,3.35981823237878,0.000779937685421226,0.00541747001384721
"ENSG00000101182",1617.6524326305,0.278158909735285,0.0934292279431427,2.97721511628632,0.00290879836040041,0.016549014479853
"ENSG00000101224",2550.8899566247,-0.584320868231553,0.170219802962609,-3.43274318300031,0.000597507775424145,0.00428578626496507
"ENSG00000101230",50.4746119963481,0.798955659971471,0.301640386120209,2.64870255023833,0.00808014135291264,0.0388027683626812
"ENSG00000101236",2655.1852137193,0.451323733102275,0.126178908001962,3.57685559535243,0.000347752151025165,0.00266970526509222
"ENSG00000101246",392.497918606203,-0.274399584166951,0.117438823254608,-2.3365321327518,0.019463524918214,0.0779492758338253
"ENSG00000101255",284.172619498846,-1.11105765426569,0.156955543973015,-7.0788047758078,1.45403048446441e-12,4.49377723311832e-11
"ENSG00000101265",1645.91737938986,-1.04933629641736,0.134113305593435,-7.82425197689502,5.10684284251005e-15,2.09125214400787e-13
"ENSG00000101290",2089.81269524716,0.741835273638192,0.111618759694352,6.64615227466759,3.00854011935565e-11,7.83350807377891e-10
"ENSG00000101333",619.944874466598,0.645540372469374,0.153216899848919,4.21324523016662,2.51727496657462e-05,0.000257559683973546
"ENSG00000101335",6363.03516520664,0.432398337898727,0.108105423513761,3.99978395018902,6.34003366504021e-05,0.000587325072373751
"ENSG00000101342",42.9011868528459,4.08721883099858,0.481152208845613,8.49464837915779,1.9853301935386e-17,1.01913616601648e-15
"ENSG00000101347",12703.3870621821,3.76699574226072,0.155437961827391,24.2347216727138,9.58233805421855e-130,4.31636417652274e-126
"ENSG00000101367",1786.30732662398,0.263572443618298,0.0906210140403946,2.90851350991073,0.00363151485371982,0.0199004363243077
"ENSG00000101384",1104.95021234459,-0.526295140500977,0.109143826830618,-4.8220330529343,1.42102391162584e-06,1.87300723040779e-05
"ENSG00000101417",116.530085489389,-0.423939741788142,0.191080911687481,-2.21863993658094,0.026511230284779,0.0993716137447779
"ENSG00000101439",3936.90159429255,0.364067710423736,0.0776980996208729,4.68567072039344,2.79044585650919e-06,3.49154537795713e-05
"ENSG00000101447",161.478372135377,1.22265616765349,0.272617552219553,4.48487691896237,7.29560349503539e-06,8.44265791737622e-05
"ENSG00000101457",335.313415029631,-0.295066934660946,0.121748260279016,-2.42358234922394,0.0153682684939326,0.0645016216453944
"ENSG00000101460",471.368353621015,0.587714371665728,0.110034204897725,5.3411970596961,9.23348165839983e-08,1.51382049609689e-06
"ENSG00000101474",2550.22782549991,0.263351278963096,0.0778821273356549,3.38140839204494,0.000721152743167338,0.00505199460590556
"ENSG00000101557",1304.63487376999,0.233500740097684,0.0894117954333884,2.61152053782033,0.00901405734515667,0.04233975110663
"ENSG00000101558",2561.50909351299,0.497559917314925,0.103610223961127,4.80222798767042,1.5690989171222e-06,2.05764368913448e-05
"ENSG00000101605",101.009678161357,0.537187353333455,0.206520702177759,2.60113077124385,0.00929170270393734,0.0434062482031483
"ENSG00000101608",3572.07546993064,0.836864645938941,0.111130126984615,7.53049302332571,5.05490921603014e-14,1.83998695463497e-12
"ENSG00000101665",253.36813791493,0.303008451608751,0.134966496876019,2.2450642094319,0.0247640108291464,0.0944334279618117
"ENSG00000101773",446.899371643844,0.2889535502997,0.122735416032056,2.35428012257058,0.018558619610671,0.0749089363210457
"ENSG00000101782",1428.27787020925,0.533058322990389,0.107127583070828,4.97592037186123,6.49383402130747e-07,9.0772615512737e-06
"ENSG00000101825",4767.14944686345,-1.32376806641764,0.103195277983296,-12.8277968942718,1.14576053611834e-37,2.12827972575055e-35
"ENSG00000101843",614.904155021498,-0.396069376409342,0.109452486146622,-3.61864211909055,0.000296152849646308,0.00231720050779784
"ENSG00000101846",2272.47992852461,0.274027693989445,0.10929722955202,2.50717877399647,0.0121699142127098,0.0537576646934554
"ENSG00000101856",3541.39906522674,-0.18998470910895,0.081760407941221,-2.32367613974644,0.0201428582143864,0.0799199316411285
"ENSG00000101871",2690.16967578423,-0.463011376623445,0.104513011801762,-4.43017925367682,9.41547916531682e-06,0.0001064291741535
"ENSG00000101928",1021.61746011095,0.350044064206789,0.0924757220547585,3.78525364743316,0.000153551881071782,0.00129466438612605
"ENSG00000101938",196.014029522831,1.04453756186378,0.209420045569478,4.98776303397013,6.10824250897546e-07,8.58489185075818e-06
"ENSG00000101955",4345.76801538559,0.91974585106155,0.108425760461067,8.48272446649622,2.19981167599882e-17,1.12602860165189e-15
"ENSG00000101974",1376.22533998386,0.362650079184707,0.0912555046254838,3.97400771244472,7.06732729651124e-05,0.000647706527103457
"ENSG00000102007",653.137646065491,0.472064563231808,0.123776586581002,3.81384376699449,0.000136821981895904,0.00116726253304943
"ENSG00000102098",49.2493827355269,-0.630558248726618,0.278991416388726,-2.26013494210175,0.0238128770857434,0.0913672102493451
"ENSG00000102125",322.454863368075,0.301225044687738,0.130651037949154,2.3055694728194,0.021134700681189,0.0830364232171092
"ENSG00000102174",222.972735023776,-0.558477202438842,0.164511995102329,-3.39475065080489,0.000686911304144125,0.00485173182205756
"ENSG00000102189",2811.08894698563,-0.249224658485417,0.0913661767524913,-2.72775623697772,0.00637667107464256,0.0319063758464064
"ENSG00000102218",420.944346016092,0.515488736234908,0.123460409770112,4.17533634624062,2.97546097367527e-05,0.000298067006102203
"ENSG00000102221",228.382574316968,-0.90506540367509,0.158423104328243,-5.71296344376544,1.11025536160923e-08,2.11912935439356e-07
"ENSG00000102226",1449.02441241371,-0.201160026936913,0.0835792448586845,-2.40681795195726,0.0160921893460915,0.0669164707218733
"ENSG00000102265",15855.6521956229,-0.325026462857245,0.124624234061735,-2.60805183922926,0.00910591630379616,0.0427044247688181
"ENSG00000102287",163.304251922753,-0.832678428648097,0.214873664901678,-3.87520001126763,0.000106537155843452,0.000937102114661979
"ENSG00000102302",526.337055714158,-0.323435756911465,0.117823007118645,-2.74509847287953,0.00604927430404257,0.03054815706565
"ENSG00000102316",3090.77544158572,-0.389277951100032,0.0981684649280431,-3.96540733712573,7.32707129496004e-05,0.000669129095755652
"ENSG00000102317",3189.45183324049,0.340571316726789,0.0982302299947117,3.46707237420826,0.000526160199608416,0.00381964322181485
"ENSG00000102362",361.304453193117,0.427012110020962,0.15648499898013,2.72877344668151,0.00635703608864727,0.0318346515412025
"ENSG00000102385",110.999484660041,-1.07696271190554,0.202128486607168,-5.32810951085083,9.92402850853181e-08,1.6226056775565e-06
"ENSG00000102401",2671.32785089508,-0.298491011448904,0.0860616090486383,-3.46834104949408,0.000523682221323393,0.00380642776636785
"ENSG00000102445",85.0352242024199,-0.781711820640972,0.233482129990426,-3.34805846028999,0.000813798428692433,0.0056158636875451
"ENSG00000102452",101.556339502437,0.913307056376081,0.216606913116973,4.21642616679954,2.48204500541705e-05,0.000254678171455606
"ENSG00000102466",664.683572935525,1.21725299355935,0.11383309273282,10.693313906672,1.09391100382672e-26,1.26346720941986e-24
"ENSG00000102468",11.2002541034903,-1.93727202353008,0.701497277196072,-2.76162443747961,0.00575145947413273,0.0293568829475704
"ENSG00000102524",64.0420778243889,-1.7088639769964,0.259071340115083,-6.59611355018003,4.22075705863722e-11,1.08025000969496e-09
"ENSG00000102547",559.00173474343,0.54982948142525,0.122349422414771,4.49392788763071,6.9921314785677e-06,8.14377666327297e-05
"ENSG00000102554",149.552913663167,2.48230322752526,0.242297014135842,10.2448774962352,1.24782854571438e-24,1.22192254003705e-22
"ENSG00000102575",34.5889668155539,-1.44333532517681,0.353030632554002,-4.08841384311325,4.34332800677069e-05,0.000419839506577223
"ENSG00000102580",2147.30454400927,0.401493282862215,0.10669006084787,3.76317418578201,0.000167770260228154,0.00139818896798838
"ENSG00000102606",1427.07381793828,0.256978558121571,0.101374620344828,2.53493978322633,0.0112466657017797,0.050644809252585
"ENSG00000102710",755.550936423382,-0.261468269948299,0.107296976612319,-2.43686521469309,0.0148152004325196,0.0626767507379992
"ENSG00000102753",1339.05595868923,0.264944821300917,0.103265376965185,2.56566943429879,0.0102976914249147,0.047091058557889
"ENSG00000102760",1136.3985343965,2.84896770624848,0.630806969122573,4.51638590837269,6.29039835723126e-06,7.388552646714e-05
"ENSG00000102780",466.198867502867,0.79726843649116,0.110682776112694,7.20318431188791,5.88223735723667e-13,1.91310744950704e-11
"ENSG00000102781",615.917215004906,0.33267012652084,0.112888544181541,2.94689004037344,0.00320987323344505,0.0179669139236449
"ENSG00000102802",1565.32939806823,0.718610548658223,0.306616246766277,2.34368059826261,0.0190945154600435,0.0766247170510165
"ENSG00000102804",5397.33684521953,1.20138807296864,0.0798459415370949,15.0463260854717,3.6494659269959e-51,1.39906546963005e-48
"ENSG00000102878",143.690365992171,-0.570235216032364,0.200825621246141,-2.83945451030602,0.00451907379103077,0.0240706802207494
"ENSG00000102882",2415.57688559492,-0.269140515844423,0.0903621850204177,-2.97846400885071,0.00289697050451675,0.0164973497314737
"ENSG00000102900",610.359550222834,0.376520039263347,0.115220452206182,3.26782296071518,0.00108378136187148,0.00715557807922329
"ENSG00000102935",36.1481178397062,-1.15113398312693,0.336897461957428,-3.41686748376986,0.000633461058407511,0.00451670017822973
"ENSG00000102974",698.774444417862,-0.273465541792432,0.103210612906288,-2.64958742218428,0.00805901191551714,0.0387322690567586
"ENSG00000102984",90.3336253586407,-1.40228221436776,0.214141459185215,-6.5483919821192,5.8159900326923e-11,1.46768219060294e-09
"ENSG00000102996",165.315942416665,1.26605852211936,0.194096389901314,6.52283395256899,6.89912279376116e-11,1.72411088069332e-09
"ENSG00000103005",643.604643140041,0.348805184115733,0.115687630683801,3.01506031417561,0.00256928157823136,0.014927240184053
"ENSG00000103034",174.416883159077,-0.355593958257993,0.157637821985391,-2.25576548685726,0.0240853218638386,0.0922357766934417
"ENSG00000103035",714.461637887526,0.301499867729706,0.104641827646602,2.88125575126552,0.0039609409621616,0.021444781927953
"ENSG00000103064",780.765707845922,1.40147188171522,0.157341502961726,8.90719775351411,5.23386503123388e-19,3.2076115691419e-17
"ENSG00000103066",733.189759264876,0.370981857834721,0.117120309127769,3.16752799405616,0.0015374090753915,0.00962432532770828
"ENSG00000103111",925.004830834631,0.410129416837914,0.113278234915666,3.62054914735607,0.000293978399916901,0.00230500557428317
"ENSG00000103145",881.602952040812,-0.342712978629956,0.108958188369012,-3.14536230603688,0.00165881260111655,0.010246420399823
"ENSG00000103150",151.998922677364,0.771947581119123,0.190479022069349,4.05266455451496,5.06375831045997e-05,0.000480710206732706
"ENSG00000103175",250.45717439452,1.75597412460351,0.182842613024986,9.60374660781923,7.70901167136577e-22,6.11898556364178e-20
"ENSG00000103187",2197.13779925712,0.352055706215749,0.127783293465335,2.75509964306292,0.00586742634126251,0.0298642055979853
"ENSG00000103196",3082.06913512982,2.63126712879638,0.179650204918195,14.6466135677081,1.41599303049671e-48,4.72469674509069e-46
"ENSG00000103222",5088.57704724801,-0.405141354190311,0.0842361031198494,-4.80959278961283,1.51238078389135e-06,1.989056712712e-05
"ENSG00000103248",286.039421056438,-0.416636202600004,0.140562985871973,-2.96405344561677,0.00303615549910899,0.0171544213806666
"ENSG00000103257",403.748984350973,-1.26576420672243,0.375640355415935,-3.36961721091146,0.000752726701963435,0.00524666526730258
"ENSG00000103316",13.1117419146752,-1.34610781498877,0.584577363560213,-2.30270260002997,0.0212955818129279,0.0835955976264347
"ENSG00000103319",1063.32211274018,0.385988976177114,0.105213352340887,3.66863109661714,0.000243852644389085,0.00195088920551803
"ENSG00000103342",2363.05178578092,0.23133454512286,0.09087210299625,2.5457157641923,0.010905394530492,0.0493562013201918
"ENSG00000103351",504.583393330353,-0.263944637119554,0.11880432524031,-2.22167531851777,0.026305255707519,0.0987496898906022
"ENSG00000103353",2054.23682743749,-0.24260650635356,0.0915157429361998,-2.65098111614188,0.00802583286043537,0.0386140070705807
"ENSG00000103365",1205.06680747958,-0.41094565078178,0.0880183944116322,-4.66886102079897,3.02874172561587e-06,3.76877544282781e-05
"ENSG00000103381",663.160500434339,0.930674153708452,0.109254933183514,8.51837190861862,1.61811868735526e-17,8.35394341225416e-16
"ENSG00000103404",244.968716557888,0.523700871505843,0.142181142938727,3.68333564269863,0.000230201730225938,0.00185168516750489
"ENSG00000103479",2340.68364120579,0.32988396676095,0.0934972835098151,3.52827327572912,0.000418280093744459,0.00312461473013585
"ENSG00000103485",865.205449337359,-1.21215422458469,0.10243451756402,-11.8334547124422,2.6212666825933e-32,3.83983602333058e-30
"ENSG00000103502",3319.86908904901,0.823319387955467,0.0819367827926369,10.0482269366018,9.35351484513293e-24,8.64264771690283e-22
"ENSG00000103540",364.299185486412,-0.273788496937937,0.122199144800994,-2.2405107448486,0.0250577840065906,0.0951871027036102
"ENSG00000103642",470.911872258516,0.42947363944793,0.126974496586199,3.38236142685845,0.000718655249476389,0.00503841645333291
"ENSG00000103647",544.426327334242,-1.3294179951382,0.164406041538006,-8.0861869959376,6.15616454130933e-16,2.75924807724656e-14
"ENSG00000103710",1054.92878892262,-1.07597920481615,0.149468397685998,-7.19870702753205,6.07861994883821e-13,1.97341575203904e-11
"ENSG00000103742",370.82982255279,-2.19734226905215,0.152138236324019,-14.4430639012557,2.77238682711869e-47,8.1889944018073e-45
"ENSG00000103855",2953.62980333538,-0.286937253298366,0.0812105691844152,-3.53325011978159,0.000410483923315095,0.00307146982154958
"ENSG00000103876",374.629630284978,-0.404208650244984,0.130613239221307,-3.09469891915096,0.00197012775878854,0.0119287006749094
"ENSG00000103888",117403.920365748,0.973056842068018,0.312293775698543,3.11583809152607,0.00183422951155687,0.011206899742025
"ENSG00000103966",595.106114370854,0.286871396377306,0.111216312557209,2.57940035756662,0.00989720069284601,0.0457016304673756
"ENSG00000103978",749.228847297362,0.389821885879262,0.116877675490754,3.33529807332711,0.000852080117605303,0.00583977921605643
"ENSG00000103994",11045.7080072666,0.470704285605218,0.138372222555399,3.40172526618749,0.000669619167335405,0.00474634073841437
"ENSG00000104043",794.933378167125,-0.518627404221157,0.114278944781864,-4.53825860232708,5.67206766423202e-06,6.73508858668327e-05
"ENSG00000104047",1273.76410513537,-0.418854393613876,0.096392772777161,-4.34528836080041,1.39092821119817e-05,0.000151044139399205
"ENSG00000104067",3251.12878208997,0.296499803007356,0.0938756942459528,3.15842993640645,0.0015862143288649,0.00986211517511658
"ENSG00000104081",194.476995045609,-0.69420279310883,0.189766939146878,-3.65818617420774,0.000254006514624667,0.00202329327166545
"ENSG00000104093",608.758061006174,-0.466346355421979,0.131013710248267,-3.55952330895955,0.000371528558664528,0.00282933286982987
"ENSG00000104142",887.817549260314,0.434312579160563,0.0965377778353613,4.49888726360838,6.83100683026614e-06,7.98191187209697e-05
"ENSG00000104205",87.6010030941665,0.614424436572051,0.207143474357701,2.96617809697952,0.00301525825378427,0.0170684647240606
"ENSG00000104218",375.316259111389,-0.331980806929278,0.129867275756946,-2.55630839250527,0.0105789315105326,0.048207179554066
"ENSG00000104219",1428.88996052202,0.368021470831524,0.120668396022301,3.04985798239589,0.00228949600300567,0.0135297274457711
"ENSG00000104312",276.974702353303,-0.301659197894463,0.130492116238175,-2.31170438943509,0.0207939793396407,0.0820196847070153
"ENSG00000104313",89.7778633996765,-0.975739530816828,0.225074073354415,-4.33519292682089,1.45632339915763e-05,0.000157408728290475
"ENSG00000104320",750.41158275462,-0.346168309379052,0.104137714394354,-3.3241396874543,0.000886917591942118,0.00602809550041987
"ENSG00000104321",548.692187680578,-1.3439973627069,0.169102558605748,-7.94782393470668,1.89816162966001e-15,8.08536081399861e-14
"ENSG00000104331",2599.80540599986,0.316776377401657,0.0863370637562631,3.66906591004698,0.00024343831702475,0.00194858800362147
"ENSG00000104332",14092.1458313202,0.493868874376339,0.14406320561572,3.4281402545887,0.000607731397691457,0.00435218772798278
"ENSG00000104343",368.115484197733,0.433144489232592,0.137563513699701,3.14868730511012,0.0016400558291306,0.0101548199069674
"ENSG00000104361",1200.47961567866,-0.268037251348305,0.10581720865487,-2.53302137483637,0.0113084056912716,0.0508116842257685
"ENSG00000104365",1010.48964663683,0.251508458363231,0.0916272355207952,2.7449093812958,0.00605276086846399,0.0305571995875551
"ENSG00000104388",2806.8124303193,0.409285517565146,0.0953111207306198,4.29420527665308,1.75320205624423e-05,0.000187286441466112
"ENSG00000104415",364.29857517492,-0.877178930847937,0.199194175757289,-4.40363744327921,1.06450789061086e-05,0.00011891179559298
"ENSG00000104472",586.254539550557,0.270326461532667,0.105844024056643,2.55400778590959,0.0106490875250357,0.0484288892039609
"ENSG00000104611",839.863005730809,-0.495471905429007,0.177945814152017,-2.78439764256399,0.00536272443061006,0.0277420524808304
"ENSG00000104671",236.134530587553,0.348920137111764,0.137047579615711,2.54597810548828,0.0108972022962022,0.0493455116795603
"ENSG00000104687",1144.03358826208,0.806088399903938,0.140439274721539,5.73976475955346,9.48081537950161e-09,1.82505696055406e-07
"ENSG00000104695",1932.63016458974,0.552210303177297,0.102046522079718,5.41135838755888,6.25484478627982e-08,1.06164225384917e-06
"ENSG00000104738",515.527879459614,-0.467917776067482,0.117330030608616,-3.98804784794049,6.6619229223417e-05,0.000614930979583775
"ENSG00000104756",1778.58667592707,0.827123210775435,0.0968943596467308,8.53634013157279,1.38540142881404e-17,7.17303532884233e-16
"ENSG00000104765",8286.15330939836,0.325683049807908,0.112959339659742,2.88318832943726,0.00393672000951787,0.0213521436277823
"ENSG00000104823",659.896945085386,0.310168548614161,0.130218961456871,2.3819000331752,0.0172235723345641,0.0707072969524211
"ENSG00000104824",1827.25672154612,-0.194965967216003,0.0847578103691539,-2.30027140114697,0.0214328488604931,0.0839515371235574
"ENSG00000104825",419.368083450818,0.335549499912829,0.123748289972511,2.71154857968032,0.0066969726991749,0.0332688321184818
"ENSG00000104852",4063.81404005734,0.23980272741747,0.0897359631228623,2.67231463364519,0.0075329980621365,0.0367731127292266
"ENSG00000104853",2026.55696746051,0.198426581494074,0.0856145672450108,2.31767312361947,0.0204670927628516,0.0809784974530214
"ENSG00000104866",568.108281144698,-0.262718444154273,0.104228454580761,-2.52060193361792,0.0117154300567132,0.052210887648246
"ENSG00000104885",299.145842251327,0.354034010510729,0.127291057551609,2.78129522466406,0.00541424758310772,0.027936401189128
"ENSG00000104886",481.575926421554,0.407440769661241,0.120024935412264,3.39463435878349,0.000687203113233447,0.0048518909460189
"ENSG00000104894",23.7761043008086,-1.17824427880445,0.409088563182982,-2.88016919768404,0.00397461806269251,0.0214865491309912
"ENSG00000104904",7221.88305768064,0.189477614372443,0.0843721999332559,2.24573514169753,0.0247209778379727,0.0943092480805826
"ENSG00000104936",1257.90018171326,0.814848205638019,0.12147352204237,6.70803144535315,1.972674290456e-11,5.22700667138768e-10
"ENSG00000104951",7.10214120013008,-2.49312825684583,0.84295069892756,-2.95762048719777,0.00310023561273487,0.0174508107685901
"ENSG00000104953",12.2141045752653,1.23669040466107,0.551422620721162,2.24272700863033,0.0249144238627383,0.0948848834630465
"ENSG00000104964",3353.14579241503,0.372376627573748,0.0889376915043714,4.18693830787642,2.82742636833588e-05,0.000285243943475229
"ENSG00000104976",312.988237722899,0.396491310899917,0.134900738340597,2.93913373475285,0.00329131023925297,0.0183486472434592
"ENSG00000105058",1608.20075014196,0.228120347262452,0.0964301903274023,2.36565277417717,0.0179983157619302,0.073176440112701
"ENSG00000105088",53.2758637278162,-1.39386008544335,0.312303606913497,-4.46315717970375,8.07607651912596e-06,9.2390315378801e-05
"ENSG00000105137",1403.76360601782,0.525625874902312,0.10756211465957,4.88671942315284,1.02530046658197e-06,1.38029232392533e-05
"ENSG00000105173",52.5274178925684,-0.659388315871363,0.279294428172902,-2.36090752037186,0.0182302761510567,0.0738972138784565
"ENSG00000105186",542.606012790415,0.38160086110513,0.11134246078185,3.42727166640219,0.000609678795508977,0.00436266582108052
"ENSG00000105204",419.724039090317,-0.36211037601169,0.13734057329708,-2.63658704284285,0.00837447117910443,0.0398761156725961
"ENSG00000105227",214.953951281222,-0.429548358528205,0.168060953794383,-2.55590813231813,0.010591107656184,0.0482504621363145
"ENSG00000105254",892.298042833115,0.230208913830929,0.0988925883441251,2.32786822233686,0.0199191020997904,0.0792453922795372
"ENSG00000105281",5235.67342065344,0.40887358223019,0.0765371525422338,5.34215826757561,9.18464087239436e-08,1.5085584251486e-06
"ENSG00000105290",87.4046903192694,-0.64749923797233,0.216741715773409,-2.9874232362784,0.00281339938402972,0.0161131055630793
"ENSG00000105325",763.077843723587,-0.219061645392648,0.0961255580163438,-2.27891156018467,0.0226723230929039,0.0877949532533726
"ENSG00000105327",292.689164828716,-0.760134084790115,0.130259977819845,-5.83551523278634,5.36245969873056e-09,1.07118402274642e-07
"ENSG00000105329",1853.44004601449,-0.280266718720595,0.113368615239194,-2.47217202158874,0.0134294877897059,0.0580130690469721
"ENSG00000105339",547.8275438708,0.384726003745442,0.111512939445442,3.45005705758182,0.000560468081653358,0.00404425866849427
"ENSG00000105402",1676.51745341426,0.348432820003485,0.0870145549438917,4.00430502952247,6.22000655817155e-05,0.000577989057066194
"ENSG00000105404",1776.19255718816,0.328502751171906,0.0891033835816858,3.68675955914457,0.000227127768432757,0.0018310461439022
"ENSG00000105419",884.863209039937,0.690252432987734,0.106264063348516,6.49563371884153,8.26846070379865e-11,2.04925894031697e-09
"ENSG00000105426",3648.08935499478,0.402321128663993,0.17295128594811,2.32621068099315,0.0200073141443344,0.0795085545329988
"ENSG00000105483",384.072554650765,-0.391090697314627,0.129634576838954,-3.01687024288653,0.00255399111663354,0.0148588349820805
"ENSG00000105486",143.606718762239,-1.01746089322626,0.17118284194754,-5.94370838601957,2.78645125168348e-09,5.80419406391132e-08
"ENSG00000105499",123.159714798276,-1.03195174166617,0.190477479229654,-5.41770998776171,6.03672300479366e-08,1.03001586269292e-06
"ENSG00000105514",193.135693945063,0.444230362125403,0.171746530069989,2.58654635959384,0.00969431284516212,0.0449490810201058
"ENSG00000105516",84.5749847267979,-1.65185161977967,0.230098483633622,-7.17888963757733,7.02798471656176e-13,2.26125408255375e-11
"ENSG00000105552",508.165620817542,0.740777589877401,0.145172168306325,5.10275212197906,3.34749337793767e-07,4.984721957329e-06
"ENSG00000105559",1206.91440951994,-0.5580923531986,0.137967154629641,-4.04511026335756,5.2298503112671e-05,0.000495433453777133
"ENSG00000105607",184.034306274916,0.460689550611338,0.153731755150791,2.99671040742012,0.00272909831271924,0.0157202344624601
"ENSG00000105643",321.485108372957,0.784058178629651,0.142734960625381,5.493105369521,3.94926997359286e-08,6.96943647249718e-07
"ENSG00000105655",118.271008588825,-0.60970107698998,0.202928114261215,-3.00451753178544,0.00266002428104041,0.0153665654042276
"ENSG00000105656",310.597194157387,0.323999737408929,0.131155923331538,2.47034010495978,0.0134984648598307,0.0582142995252757
"ENSG00000105664",5.6146508213934,2.03204829774093,0.866320101216043,2.34560908247259,0.0189960191367577,0.0763825647860075
"ENSG00000105711",101.371500518373,-1.28904768039582,0.214735861843296,-6.00294552260913,1.93769647539654e-09,4.13666055612498e-08
"ENSG00000105726",887.12963192906,0.322578406724755,0.0973607190629675,3.3132295018911,0.000922252687512455,0.00624001086128404
"ENSG00000105737",147.484088259175,-0.478790608809421,0.174526101406889,-2.74337537451302,0.00608111262525215,0.030691733132155
"ENSG00000105750",41.1543258017422,-0.893929491062629,0.317841085992069,-2.81250452021465,0.00491573325839497,0.0257925689719746
"ENSG00000105755",404.191627279378,-0.392724793493115,0.129826343544284,-3.02500080316254,0.0024863246707623,0.0145261342145898
"ENSG00000105771",583.563861856007,-0.344347018550029,0.106204245674471,-3.24230934802263,0.00118565247979361,0.00771787802778945
"ENSG00000105778",762.975704376838,0.293154826714962,0.10669808776891,2.74751715653878,0.00600483671709613,0.0303748309850191
"ENSG00000105792",247.207469283246,0.837852226490452,0.165399383962779,5.06563087731329,4.0704999847622e-07,5.97249745321216e-06
"ENSG00000105810",1427.53208803059,-0.712776489672582,0.0892447809868137,-7.98675823718921,1.38533395154659e-15,6.00022767763619e-14
"ENSG00000105835",2640.34127405734,1.05075825285695,0.151418564275834,6.93942818624819,3.93690186185665e-12,1.14596280689714e-10
"ENSG00000105855",1835.43358863231,-0.463943882970948,0.11573616736281,-4.00863354595608,6.10710992558129e-05,0.000568940933185479
